ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
10547807	0.00023521	2.39E-06	-14.0032013	5.584215	-2.37249631	Eno2
10390560	0.00023521	2.40E-06	13.9950823	5.580111	2.56850738	Stac2
10534940	0.00023521	2.42E-06	13.9825977	5.573795	4.04777588	Pilrb2
10363430	0.00023521	2.42E-06	13.9793847	5.572169	2.00645348	Psap
10550730	0.00023521	2.42E-06	-13.9764346	5.570675	-2.30284199	Zfp296
10398907	0.00023521	2.43E-06	13.9659964	5.565387	3.76801875	Pld4
10414537	0.00023521	2.44E-06	13.9605387	5.562621	2.18804682	Rnase4///Ang
10433096	0.00023521	2.44E-06	13.9603669	5.562534	2.0098198	Nfe2
10574378	0.00023521	2.45E-06	-13.9548176	5.559719	-3.19770733	Gins3
10442691	0.00023621	2.47E-06	13.9384735	5.551424	1.73387503	Clcn7
10499189	0.00023621	2.47E-06	13.934949	5.549634	4.1761527	Fcrls
10478678	0.00023849	2.50E-06	-13.9095425	5.536714	-1.9501284	Cd40
10355456	0.00023918	2.52E-06	-13.8980159	5.530844	-3.59321533	Mreg
10464529	0.00023938	2.52E-06	13.8907569	5.527145	2.22011882	Tcirg1
10381445	0.00023971	2.54E-06	13.877009	5.520133	1.7935341	Tmem106a
10354168	0.00023977	2.55E-06	-13.8710267	5.51708	-1.93736012	Tbc1d8
10460237	0.00024388	2.60E-06	13.8306339	5.496425	2.32766504	Unc93b1
10356271	0.00024484	2.62E-06	-13.8125069	5.487135	-1.59868389	A530032D15Rik
10345913	0.00024484	2.62E-06	-13.8117436	5.486743	-1.86960619	Nck2
10548314	0.00024582	2.64E-06	13.7981439	5.479764	3.61524763	Klrb1b
10460833	0.00024853	2.68E-06	-13.7650441	5.462747	-1.56960227	Ehd1
10385870	0.0002496	2.71E-06	-13.7461417	5.45301	-1.82944721	Irf1
10470584	0.00025064	2.74E-06	-13.7266269	5.442941	-1.82657191	Tsc1
10372177	0.00025102	2.75E-06	-13.71825	5.438615	-2.89594725	Tmtc2
10388545	0.00025429	2.79E-06	13.6867082	5.422298	1.6998241	Abr
10364130	0.000255	2.81E-06	-13.6687896	5.413011	-1.61100355	Zfp280b
10555460	0.000255	2.81E-06	-13.6686611	5.412944	-2.45652952	Stard10
10579776	0.000255	2.82E-06	13.6654609	5.411284	2.00988098	Arhgap10
10359339	0.000257	2.85E-06	-13.6444029	5.40035	-2.96299206	Rabgap1l
10463945	0.00026058	2.91E-06	-13.6010217	5.377767	-1.80919267	Dusp5
10570472	0.00026386	2.95E-06	13.5706715	5.361923	2.44425037	Cln8
10408616	0.00026402	2.97E-06	-13.5625472	5.357675	-3.63911891	Slc22a23
10556583	0.00026402	2.97E-06	13.5593163	5.355985	3.30308898	Nucb2
10542993	0.00026454	3.00E-06	13.54037	5.346065	3.61821007	Pon3
10350792	0.00026454	3.00E-06	-13.5403616	5.346061	-1.49209061	Tor1aip2
10466248	0.00026669	3.03E-06	13.5190302	5.334875	1.63579473	Stx3
10520452	0.00026697	3.04E-06	-13.5120021	5.331186	-3.75282553	Il6
10414262	0.0002671	3.05E-06	13.5058792	5.32797	5.69713443	Ear2
10539773	0.0002671	3.07E-06	-13.4935677	5.321498	-1.67796534	Gfpt1
10347335	0.0002671	3.07E-06	13.4905168	5.319894	2.59056855	Slc11a1
10474201	0.0002671	3.08E-06	13.4837545	5.316336	1.5298796	Lmo2
10427918	0.0002671	3.09E-06	13.477793	5.313197	1.87438235	Fam105a
10548345	0.0002671	3.09E-06	-13.4766029	5.312571	-3.49779186	Klrk1///Klrk1
10426891	0.00026852	3.12E-06	13.4610925	5.304398	2.51065705	Mettl7a1
10387536	0.00026912	3.14E-06	13.4485273	5.29777	3.82363314	Cd68
10494262	0.00026912	3.15E-06	13.4429857	5.294845	2.77928919	Ctsk
10393573	0.00026912	3.15E-06	13.4421833	5.294421	2.48385585	Lgals3bp
10545921	0.00026964	3.16E-06	-13.4335296	5.28985	-2.38064907	Mxd1
10377782	0.00027504	3.23E-06	13.3891364	5.266352	4.63529018	Clec10a
10518408	0.00027588	3.25E-06	13.3783282	5.260618	1.99589708	Plod1
10468639	0.00027918	3.30E-06	-13.3498806	5.245503	-1.69475418	Dclre1a
10583326	0.00028151	3.33E-06	13.3286575	5.234205	2.1353058	Slc36a4
10359948	0.00028492	3.38E-06	-13.3000929	5.218968	-1.96943255	Uap1
10564849	0.00028705	3.42E-06	-13.277909	5.20711	-2.41520757	Arpin
10469856	0.00028705	3.43E-06	-13.2729476	5.204456	-1.58649483	Dph7
10554693	0.00028705	3.43E-06	13.271354	5.203603	2.20899149	Stard5///Stard5
10389507	0.00028784	3.45E-06	13.2613029	5.198221	2.03838215	Vmp1
10508772	0.0002882	3.47E-06	13.250543	5.192454	2.6518003	Fgr
10365891	0.0002882	3.47E-06	-13.2489451	5.191597	-1.69191113	Tmcc3
10350977	0.0002882	3.48E-06	-13.2449965	5.18948	-2.14814036	4930523C07Rik
10542470	0.00028976	3.50E-06	13.2297667	5.181306	4.78413291	Mgst1
10604380	0.00029014	3.52E-06	13.2225967	5.177454	2.00066755	Zdhhc9
10428690	0.00029151	3.54E-06	-13.2087243	5.169995	-1.70679903	Mrpl13
10365482	0.00029427	3.59E-06	-13.1811243	5.155132	-2.25204988	Timp3
10377215	0.00029622	3.63E-06	13.159184	5.143292	2.32975262	Gas7
10498485	0.00029686	3.65E-06	-13.1504092	5.138551	-2.24813957	Slc33a1
10518570	0.00030025	3.70E-06	13.1237172	5.124109	2.65877821	Pgd
10607774	0.00030427	3.76E-06	13.0915046	5.106639	1.54969649	Mospd2
10382106	0.00030427	3.77E-06	13.0863722	5.103851	3.64404029	Milr1
10414548	0.00030427	3.77E-06	13.0844051	5.102783	2.64983735	Rnase6
10526792	0.0003059	3.82E-06	13.0622495	5.090734	2.14369152	Lamtor4
10489246	0.0003059	3.82E-06	13.0589142	5.088918	2.15574248	Mafb
10404531	0.0003059	3.83E-06	-13.0563851	5.087541	-1.80217782	Psmg4
10358434	0.00030678	3.85E-06	13.0464493	5.082128	2.25999105	Pla2g4a
10392796	0.00030772	3.88E-06	13.0315204	5.073986	3.03460281	Cd300lb///Cd300lb
10566529	0.00030772	3.89E-06	13.0264278	5.071207	1.75416598	Tpp1
10413710	0.00030772	3.89E-06	13.0231664	5.069426	3.15428165	Nt5dc2
10425302	0.00030797	3.91E-06	-13.0172772	5.066209	-1.63188896	Gtpbp1
10577757	0.00030964	3.94E-06	13.0025122	5.058138	1.4214105	Adam9
10454015	0.00031114	3.96E-06	-12.9888567	5.050665	-2.45339829	Ttc39c
10525473	0.00031308	4.00E-06	-12.9694575	5.040034	-1.6819935	Tmem120b
10542120	0.00031308	4.01E-06	-12.9651087	5.037649	-1.77289437	Clec2i
10518455	0.00031308	4.02E-06	12.9640087	5.037045	1.55982357	Agtrap
10424213	0.00031552	4.07E-06	-12.9377906	5.022645	-2.71712357	Zhx2
10438478	0.00031552	4.07E-06	12.9368897	5.02215	2.08669848	Abcc5
10489912	0.00031552	4.07E-06	12.9363592	5.021858	1.71210013	Tmem189
10496397	0.0003172	4.10E-06	12.9218972	5.0139	1.49460085	Lamtor3
10377763	0.00031725	4.11E-06	12.9174105	5.01143	3.87553459	Asgr2
10425852	0.00031939	4.15E-06	12.9003361	5.00202	2.76508851	Parvb
10424188	0.00032337	4.21E-06	-12.8723673	4.986577	-1.59810247	Mtbp
10570201	0.00032395	4.23E-06	-12.864779	4.982381	-1.35441343	Atp11a
10435930	0.00032514	4.25E-06	12.8535763	4.976181	2.33011214	Cd200r2
10389231	0.00033015	4.33E-06	12.8201437	4.957647	3.66757699	Ccl3
10416371	0.00033214	4.36E-06	12.8045853	4.949005	2.63710568	Lpar6
10579872	0.00033225	4.38E-06	12.7959538	4.944205	1.97241447	Tpd52
10547657	0.00033225	4.38E-06	12.7957968	4.944118	4.23360696	C3ar1
10447799	0.00033648	4.46E-06	12.7632615	4.925996	2.31330322	Igf2r
10470529	0.00033648	4.47E-06	12.7597667	4.924047	2.05222288	Olfm1
10384154	0.00033648	4.47E-06	-12.7563047	4.922115	-1.96687014	Myo1g
10494208	0.00033648	4.49E-06	12.7489628	4.918017	1.68334237	Fam63a
10467637	0.00033648	4.49E-06	12.7478525	4.917397	1.78130746	Arhgap19
10478447	0.00033648	4.50E-06	-12.7473889	4.917138	-1.86564149	Stk4
10350159	0.00034188	4.59E-06	-12.709136	4.895742	-1.55029981	Lad1
10494527	0.00034211	4.60E-06	-12.7038722	4.892793	-1.49258237	Rnf115
10542335	0.00034352	4.64E-06	-12.6870542	4.88336	-1.65121282	Gprc5a
10460085	0.00034352	4.65E-06	12.6842466	4.881785	2.01972798	Cndp2
10391454	0.00034754	4.73E-06	12.6512113	4.863215	2.43655847	Vat1
10527896	0.00034754	4.74E-06	-12.6469428	4.860812	-1.35075503	Ankib1
10467139	0.00034754	4.74E-06	12.6465201	4.860574	3.38992246	Lipa
10508392	0.00034818	4.77E-06	-12.6362732	4.854801	-2.039655	Rnf19b
10466210	0.00034818	4.77E-06	12.6353106	4.854259	4.52032287	Ms4a6d
10437483	0.00034888	4.80E-06	-12.6237527	4.847741	-2.58300319	Rogdi
10428004	0.00035312	4.87E-06	-12.5971759	4.832732	-1.59329269	Ankrd33b
10464560	0.00035499	4.91E-06	12.5788263	4.822349	2.10526106	Aldh3b1
10352092	0.00035499	4.92E-06	-12.5778953	4.821822	-1.5976785	Zbtb18
10353849	0.00035499	4.92E-06	-12.575728	4.820594	-1.6036788	Kansl3
10385903	0.00035716	4.98E-06	-12.5549797	4.808832	-2.9064601	Pdlim4
10545014	0.00035716	4.99E-06	-12.5498906	4.805944	-2.06488841	Vopp1
10402800	0.00035716	4.99E-06	-12.549089	4.805489	-2.01371228	Gpr132
10436048	0.00035883	5.03E-06	12.536606	4.7984	1.57325973	Prdx1
10433885	0.00035951	5.05E-06	12.5274264	4.793182	1.56767831	Cebpd
10574384	0.00035951	5.06E-06	-12.5255461	4.792112	-1.92366522	Ndrg4
10373223	0.00036026	5.08E-06	12.5178737	4.787747	2.87755596	Lrp1
10363161	0.00036091	5.10E-06	12.5107826	4.78371	2.54085605	Tmem229b
10606102	0.00036125	5.11E-06	-12.5052733	4.780572	-1.72713756	Phka1
10562132	0.00036214	5.13E-06	12.4969997	4.775857	1.47308235	Cd22
10583100	0.00036288	5.15E-06	12.4894738	4.771565	5.63042601	Mmp8
10510509	0.0003637	5.18E-06	-12.4815599	4.767049	-2.48660674	Gpr157
10374706	0.00036656	5.23E-06	-12.4627092	4.75628	-1.70350332	Pus10
10546184	0.00036656	5.24E-06	12.4595852	4.754494	2.08551165	Plxna1
10541246	0.00036663	5.25E-06	12.4555598	4.752191	1.54107767	Il17ra
10594661	0.00037338	5.37E-06	-12.4136275	4.728161	-1.96432428	Tpm1
10500911	0.00037338	5.38E-06	-12.410709	4.726486	-1.84197972	Mov10
10384737	0.00037774	5.46E-06	-12.3819348	4.709943	-2.04049223	Papolg
10546891	0.00037979	5.52E-06	12.3634749	4.69931	1.64760054	Camk1
10418848	0.00037979	5.52E-06	12.3611517	4.697971	2.75949163	Wdfy4
10350473	0.00038315	5.58E-06	12.341275	4.6865	2.42716348	B3galt2
10531370	0.00038405	5.61E-06	12.3333621	4.681929	3.20248497	Naaa
10430693	0.00038551	5.64E-06	-12.3228163	4.675831	-1.54731673	Mkl1
10469816	0.00038592	5.65E-06	12.3173095	4.672645	2.00157356	Il1rn
10572880	0.00038782	5.69E-06	12.3047105	4.66535	1.73405641	Tom1
10490682	0.00038895	5.72E-06	-12.2958465	4.660213	-1.82204348	Zbtb46
10466932	0.00038948	5.77E-06	-12.2813743	4.651818	-1.7725225	Insl6
10425321	0.00038948	5.77E-06	-12.2804791	4.651298	-1.99801963	Apobec3
10492499	0.00038948	5.78E-06	12.2758079	4.648586	1.54624504	Mfsd1
10371770	0.00039133	5.83E-06	12.2609203	4.639935	2.92248752	Gas2l3
10367400	0.00039133	5.85E-06	12.2548979	4.636432	4.46971781	Mmp19
10378649	0.00039133	5.86E-06	12.2506132	4.633939	1.87070079	Slc43a2
10493711	0.00039133	5.87E-06	-12.2498012	4.633467	-1.42275709	Crtc2
10552562	0.00039277	5.91E-06	12.2359843	4.625421	5.77140307	Klk1b1
10471945	0.00039277	5.92E-06	12.2328049	4.623568	2.71833686	Zeb2os
10485294	0.00039457	5.96E-06	12.2209918	4.61668	1.56563839	Hsd17b12
10385699	0.00039688	6.02E-06	12.2021241	4.605663	1.73294523	Rmnd5b
10353947	0.00039688	6.03E-06	-12.2001182	4.604491	-1.81563836	Tmem131
10583145	0.00039816	6.07E-06	-12.1874803	4.597101	-2.05900463	Tmem123
10359422	0.00040134	6.15E-06	12.164363	4.583563	1.65084351	Prdx6
10346799	0.00040134	6.15E-06	-12.1639575	4.583326	-2.79605279	Icos
10428353	0.00040498	6.23E-06	12.1405376	4.569583	2.67847025	Lrp12
10540860	0.00040498	6.23E-06	12.1397777	4.569136	1.46592535	Atg7
10589886	0.00041116	6.34E-06	-12.1089571	4.551008	-2.83003777	4930520O04Rik
10500276	0.00041283	6.37E-06	12.098274	4.544714	2.70975573	BC028528
10425092	0.00041666	6.46E-06	12.0749231	4.530935	3.14120568	Cyth4
10425866	0.0004222	6.55E-06	12.0477677	4.514878	2.10178514	Parvg
10469867	0.00042288	6.58E-06	12.0406816	4.510681	1.55496038	Pnpla7
10447594	0.00042288	6.59E-06	12.0383339	4.50929	1.48721287	Dynlt1a///Dynlt1c///Dynlt1f///Dynlt1b
10406859	0.00042527	6.64E-06	-12.0248979	4.501325	-2.127633	Zfp366
10452316	0.00042665	6.68E-06	12.0130954	4.494321	3.72123039	C3
10430201	0.00042665	6.68E-06	-12.0125592	4.494003	-1.39045059	Myh9
10379736	0.0004276	6.71E-06	12.0053549	4.489723	3.63529267	Wfdc21///Wfdc21
10491952	0.0004276	6.72E-06	12.0021268	4.487805	3.25738657	Mgst2
10509868	0.00043212	6.81E-06	11.9799866	4.474635	1.90649999	Atp13a2
10517287	0.00043476	6.86E-06	11.9658415	4.466207	2.2174533	Man1c1
10367746	0.00043513	6.88E-06	11.9611086	4.463385	2.9581822	Sash1
10531653	0.00043657	6.92E-06	-11.9499323	4.456716	-2.84749362	Tmem150c
10431051	0.00043657	6.95E-06	-11.9415164	4.451691	-2.4248107	Scube1
10548375	0.00043657	6.97E-06	11.936887	4.448925	2.60627756	Clec7a
10565712	0.00043657	6.98E-06	11.9357361	4.448237	2.44484815	Acer3
10479550	0.00043657	6.98E-06	-11.9356214	4.448168	-2.14733169	Ppdpf
10602062	0.00043657	6.98E-06	-11.9343745	4.447423	-2.19469215	Prps1
10581111	0.00043835	7.03E-06	-11.9225365	4.440343	-1.27735078	Nae1
10474181	0.00043853	7.05E-06	-11.917311	4.437216	-1.70243321	Abtb2
10494085	0.00043853	7.05E-06	11.9155689	4.436173	1.7628535	Selenbp2
10419854	0.00044139	7.11E-06	11.9008234	4.427339	2.92312865	Slc7a8
10420030	0.00044722	7.22E-06	-11.8742789	4.411408	-1.53776827	Psme2
10354389	0.00045222	7.31E-06	11.8513592	4.397624	1.85868056	Slc39a10
10594652	0.00046234	7.49E-06	-11.8089382	4.372039	-2.60132139	Lactb
10382890	0.00046548	7.57E-06	11.7907949	4.361068	1.49156841	Sec14l1
10375667	0.00046563	7.58E-06	11.7867141	4.358598	1.51556315	Rnf130
10380560	0.00046563	7.60E-06	11.7841258	4.357031	1.57893972	Zfp652
10534935	0.00046788	7.66E-06	11.7685501	4.347594	2.87528971	Pilrb1
10392440	0.00046788	7.67E-06	11.7664622	4.346328	1.2861018	Slc16a6
10583056	0.00046793	7.69E-06	11.7632226	4.344363	4.79697023	Mmp12///Mmp12
10365344	0.00046826	7.70E-06	11.7589621	4.341778	2.67639624	Tcp11l2
10506301	0.00047257	7.79E-06	11.7397684	4.330121	2.58405665	Lepr
10530045	0.00048299	7.97E-06	-11.6983398	4.304895	-2.36952941	Sepsecs
10422518	0.00048312	7.99E-06	-11.6948539	4.302768	-1.44851662	Tmtc4
10415282	0.00048813	8.09E-06	-11.6737431	4.289875	-1.26012046	Psme1
10353272	0.00048989	8.14E-06	-11.6624793	4.282986	-1.97517718	Stau2
10532937	0.0004918	8.19E-06	11.6517145	4.276396	2.20716896	Unc119b
10437680	0.00049466	8.25E-06	-11.6385928	4.268355	-2.06674317	Prm2
10347921	0.00049563	8.28E-06	-11.6322315	4.264453	-1.68017686	A530040E14Rik
10356248	0.00049687	8.31E-06	-11.6249067	4.259958	-1.31237478	LOC102638047///LOC101055672///LOC100041057///LOC664787///Gm15753///C130026I21Rik///Sp140///A530032D15Rik///Sp110
10346551	0.00049736	8.34E-06	-11.6202525	4.257101	-1.45568386	Cflar
10371220	0.00049817	8.38E-06	11.6120559	4.252065	2.24282615	Gna15
10392845	0.00049817	8.38E-06	11.6115476	4.251752	3.71512275	Cd300lf
10382852	0.00050153	8.46E-06	11.5939835	4.240949	2.01035334	Mfsd11
10522589	0.00050362	8.51E-06	11.5838077	4.234683	1.70989043	Srd5a3
10568221	0.00050392	8.53E-06	11.5798947	4.232272	1.7270474	Sephs2
10417167	0.00050787	8.61E-06	11.56339	4.222093	1.69573168	Clybl
10451123	0.00051099	8.68E-06	11.5491873	4.213322	1.84290619	Slc29a1
10433389	0.00051334	8.75E-06	11.5361587	4.205266	1.27723897	Alg1
10370946	0.00051539	8.80E-06	-11.5263683	4.199207	-1.3479509	Mob3a
10420155	0.00052015	8.89E-06	11.5075725	4.187559	1.27540828	Dhrs1
10551169	0.00052416	8.98E-06	11.4914259	4.177538	2.50935773	B3gnt8
10499766	0.00052454	9.00E-06	-11.4873368	4.174998	-3.46373893	Slc27a3
10512067	0.00052761	9.07E-06	11.4742292	4.16685	1.71045335	Ddx58
10357833	0.00052976	9.13E-06	-11.4617534	4.159085	-2.74697132	Atp2b4
10548735	0.00053025	9.16E-06	-11.4569584	4.156099	-1.55708065	Dusp16
10419156	0.000533	9.23E-06	11.442804	4.147276	4.36117003	Ear14///Ear12///Ear10///Ear6///Ear3///Ear7///Ear2///Ear1
10482772	0.00053342	9.26E-06	-11.438653	4.144687	-3.67634289	Nr4a2
10417027	0.00053597	9.32E-06	-11.4276338	4.137808	-2.55731717	Cldn10
10395277	0.00053726	9.35E-06	11.4207306	4.133495	1.31260711	Sypl
10386020	0.00054251	9.48E-06	11.3979346	4.119235	2.89050758	Slc36a2
10416082	0.00054251	9.51E-06	-11.3921335	4.115602	-1.72581859	Trim35
10412298	0.00054251	9.52E-06	11.3908564	4.114801	2.10454104	Itga1
10521391	0.00054645	9.61E-06	11.3750283	4.104877	1.34957162	Acox3
10430372	0.00054696	9.63E-06	11.3706907	4.102155	2.10240283	Rac2
10398831	0.00055075	9.72E-06	-11.3545326	4.092006	-1.28585573	Inf2
10525439	0.00055075	9.73E-06	11.35339	4.091287	1.66744416	P2rx4
10518735	0.00055362	9.79E-06	-11.3417895	4.083991	-1.99636606	Spsb1
10435075	0.00055607	9.85E-06	11.3315241	4.077529	1.69537016	Tfrc
10407766	0.00055709	9.89E-06	11.325673	4.073842	1.44859017	Lgals8
10456699	0.00055817	9.93E-06	11.3179393	4.068967	1.82191862	Acaa2
10366004	0.00055817	9.94E-06	11.3169758	4.068359	1.65135995	Atp2b1
10524878	0.0005596	9.98E-06	-11.3098984	4.063895	-2.04233662	Vsig10
10561712	0.00055978	1.00E-05	-11.3045311	4.060507	-2.82558234	Spint2
10349782	0.00055978	1.00E-05	-11.3021362	4.058995	-2.49170095	Nuak2
10470182	0.00055978	1.00E-05	-11.3013152	4.058476	-1.97891521	Bmyc
10402705	0.00056265	1.01E-05	-11.28991	4.05127	-3.03818364	Gm266
10389680	0.00056355	1.01E-05	-11.2820697	4.046312	-1.8812067	Msi2
10429560	0.00056355	1.01E-05	11.2818831	4.046194	3.62322102	Ly6i
10447056	0.0005673	1.02E-05	11.267943	4.037369	1.9617944	Qpct
10539861	0.0005674	1.02E-05	11.2649991	4.035505	1.98430327	Rpn1
10503134	0.00056792	1.03E-05	11.2607922	4.032839	1.91893992	Sdcbp
10376513	0.00056877	1.03E-05	11.2555952	4.029544	3.4202453	Nlrp3
10595404	0.00057111	1.04E-05	11.2460172	4.023468	1.65035129	Fam46a
10590452	0.00057252	1.04E-05	11.2363136	4.017307	1.40704295	Abhd5
10517336	0.00057252	1.04E-05	-11.2340314	4.015858	-1.42980279	Clic4
10463168	0.00057252	1.05E-05	11.2296167	4.013052	1.9261968	Pgam1
10423155	0.00057252	1.05E-05	-11.2287412	4.012496	-1.33853072	Mtmr12
10480347	0.0005742	1.05E-05	-11.2187577	4.006148	-1.81635899	Pip4k2a
10511282	0.0005742	1.05E-05	-11.2168314	4.004922	-3.38249749	Tnfrsf4
10502224	0.0005742	1.05E-05	11.215959	4.004367	2.7737176	Sgms2
10400405	0.00057777	1.07E-05	-11.194032	3.990401	-1.61043595	Nfkbia
10492997	0.00057777	1.07E-05	-11.1930117	3.98975	-1.80100077	Etv3
10466659	0.00058103	1.08E-05	11.1779598	3.980147	2.47999402	Gda
10420988	0.00058144	1.08E-05	11.1740645	3.977659	1.5333386	Dpysl2
10481525	0.00058144	1.08E-05	11.1716794	3.976136	1.3577588	Tor1a///Tor1a
10489463	0.00058186	1.08E-05	11.1678997	3.973721	2.95111638	Slpi
10552140	0.00058189	1.09E-05	11.1634819	3.970897	1.4394109	Cebpa
10554370	0.00058201	1.09E-05	11.1558323	3.966005	1.67656869	Zfp710
10552622	0.00058201	1.09E-05	11.1551077	3.965541	1.8294204	2410002F23Rik///2410002F23Rik
10383395	0.00058201	1.10E-05	-11.15128	3.963092	-1.46360653	Slc25a10
10362811	0.00058201	1.10E-05	11.1495707	3.961998	1.47545887	Sesn1
10439130	0.00058201	1.10E-05	11.1493133	3.961833	1.80564428	Umps
10372478	0.00058201	1.10E-05	-11.1472517	3.960514	-1.32306204	Rab21
10576034	0.00058233	1.10E-05	-11.1392419	3.955384	-2.2305814	Irf8
10544273	0.00058233	1.10E-05	11.1388421	3.955128	2.78052565	Clec5a
10404996	0.00058619	1.11E-05	11.1252435	3.94641	1.71411045	Ninj1
10588495	0.00058754	1.12E-05	11.1188658	3.942318	2.39424988	Dusp7
10526947	0.00058758	1.12E-05	11.1162911	3.940665	1.33365297	C130050O18Rik
10530827	0.00058834	1.12E-05	11.1116334	3.937674	3.0815469	Spink2
10495163	0.00058902	1.12E-05	11.1072176	3.934837	1.60289678	Dram2
10572897	0.00059191	1.13E-05	11.0940891	3.926397	3.9455218	Hmox1
10540248	0.00059742	1.15E-05	11.076107	3.914821	2.34831918	Mitf
10567702	0.00059984	1.15E-05	11.0668903	3.90888	2.18569115	Arhgap17
10435565	0.00060899	1.17E-05	11.0391557	3.890974	1.95514538	Hcls1
10404731	0.000617	1.19E-05	11.0149421	3.875305	1.25299409	Tmem14c
10507961	0.00061879	1.19E-05	-11.0068379	3.870053	-1.50525074	Mtf1
10516932	0.00061879	1.20E-05	-11.0036904	3.868012	-2.15655932	Sesn2
10538802	0.00061879	1.20E-05	-11.0010366	3.866291	-3.71284535	Ndnf
10419471	0.00061879	1.20E-05	10.9966963	3.863475	1.36501098	Tep1
10352119	0.00061879	1.20E-05	10.9958643	3.862935	1.45538828	Desi2
10498477	0.00061879	1.20E-05	-10.9956171	3.862774	-1.74797026	E130311K13Rik
10567743	0.00062141	1.21E-05	-10.9852112	3.856018	-1.45641276	Nsmce1
10360443	0.00062141	1.21E-05	10.9834724	3.854889	1.38868547	Fh1
10556280	0.00062141	1.21E-05	-10.9813983	3.853541	-1.53829615	Swap70
10517996	0.00062219	1.22E-05	-10.9769246	3.850634	-1.37571455	Plekhm2
10531972	0.00062378	1.22E-05	-10.9702943	3.846322	-2.06547228	Gbp8
10440406	0.00062589	1.23E-05	-10.9623261	3.841138	-1.80613749	Nrip1
10572445	0.00062696	1.23E-05	10.9571046	3.837738	3.30689984	Lrrc25
10440903	0.00062746	1.24E-05	-10.9507677	3.83361	-1.5936462	4932438H23Rik
10486469	0.00062746	1.24E-05	-10.9498216	3.832994	-1.27588002	Vps39
10519105	0.00062746	1.24E-05	10.9486812	3.832251	1.23302473	Ski
10593927	0.00062747	1.24E-05	10.9452655	3.830024	1.22391011	Scamp5
10588786	0.00062747	1.24E-05	-10.9428402	3.828443	-1.37883855	Uba7
10353117	0.00062747	1.24E-05	-10.9415948	3.827631	-3.25054587	Slco5a1
10430649	0.00062749	1.25E-05	-10.9366453	3.824403	-1.22080425	Cbx7
10503508	0.00062749	1.25E-05	10.9324771	3.821683	1.75810608	Ggh
10589350	0.00062749	1.25E-05	10.9294093	3.81968	1.79072737	Shisa5
10542691	0.00062749	1.25E-05	10.9279219	3.818709	2.3010873	Lrmp
10370471	0.00062749	1.25E-05	10.9275016	3.818435	1.37485704	Agpat3
10602592	0.00062856	1.26E-05	10.9223393	3.815063	1.12674426	Hsd17b10
10394862	0.00062992	1.26E-05	-10.9164428	3.81121	-1.98947329	Asap2
10590060	0.00063912	1.28E-05	10.8902167	3.794049	1.22679619	Ctdspl
10404702	0.00063975	1.29E-05	-10.8830644	3.789361	-2.29688751	Gcnt2
10465587	0.00063975	1.29E-05	10.8825	3.788991	1.29573409	Fermt3
10443201	0.00063975	1.29E-05	-10.8816756	3.788451	-1.58498518	Pacsin1
10549097	0.00064371	1.30E-05	10.8692117	3.780274	3.30715069	Ldhb
10607738	0.00064463	1.30E-05	10.8637546	3.776692	2.04144324	Car5b
10355050	0.00064463	1.30E-05	10.8622842	3.775726	2.47096152	Raph1
10517250	0.00064471	1.31E-05	-10.8598102	3.774101	-2.06160528	Extl1
10479607	0.00065314	1.32E-05	-10.8361886	3.758566	-1.19734739	Lime1
10595805	0.00065714	1.34E-05	-10.8182279	3.746732	-2.48471784	Rasa2
10561907	0.00065714	1.34E-05	-10.8172641	3.746096	-1.51649272	Sdhaf1
10490053	0.00065714	1.34E-05	-10.8170903	3.745982	-1.24023159	Zfp217
10371607	0.00066404	1.36E-05	10.7957712	3.731908	1.89791049	Dram1
10476326	0.00066534	1.36E-05	10.7900503	3.728127	1.6961002	Cds2
10369911	0.00066783	1.37E-05	-10.7808803	3.722062	-1.60527507	Gucd1
10499560	0.0006723	1.38E-05	10.7641068	3.710955	1.27323484	Adam15
10516966	0.00067233	1.39E-05	10.7618218	3.709441	1.44920559	Themis2
10471655	0.00067756	1.40E-05	10.7469595	3.699583	1.3603163	Gsn
10554938	0.00068071	1.41E-05	-10.7360711	3.692353	-2.63378179	Rab30
10348739	0.00068071	1.41E-05	-10.7349755	3.691625	-2.02578665	Sned1
10445774	0.00068308	1.42E-05	10.7227138	3.683473	1.97120006	B430306N03Rik
10573747	0.00068378	1.42E-05	10.7188616	3.68091	1.78889802	Adcy7
